,Scientific Name,Common Name,Maturity,Pollution Removal Per Year
,Populus tremula,Aspen,Juvenile,,-0.206814,51.553074    
,Tilia europaea,Lime - Common,Mature,365,-0.130603,51.535133  
,Ginkgo biloba,Maidenhair tree,Juvenile,3.2,-0.138011,51.527581   
,Prunus avium,"Cherry - Wild Gean",Middle aged,68,-0.15501,51.545905
,Platanus x hispanica,London plane,Middle aged,389.1,-0.122135,51.521177 
,Platanus x hispanica,London plane,Mature,534.9,-0.138749,51.556542  
,Prunus Serrulata,Cherry - Japanese,Middle aged,,-0.122131,51.523864 
,Acer pseudoplatanus 'Atropurpu,Sycamore - Purple Leaved,Middle
,Fagus sylvatica 'Purpurea',Beech - Purple,Mature,825.2,-0.151615,51.553286 
,Platanus x hispanica,London plane,Middle aged,1622.3,-0.139016,51.533622 
,Acer platanoides,Maple - Norway,Mature,453.8,-0.15673,51.54901  
,Platanus x hispanica,London plane,Mature,427.5,-0.191329,51.559541  
,Acer pseudoplatanus,Sycamore,Mature,678.9,-0.20466,51.548026    
,Prunus serrula,Cherry - Tibetan,Middle aged,12.6,-0.133056,51.549604 
,Platanus x hispanica,London plane,Mature,2307.1,-0.130079,51.535299  
,Acer platanoides,Maple - Norway,Middle aged,167,-0.18634,51.556766 
,Pyrus unidentified species,Pear,Mature,17.6,-0.12793,51.546535   
,Crataegus monogyna,Hawthorn - Common,Middle aged,47.5,-0.143276,51.529163 
,Prunus avium,"Cherry - Wild Gean",Middle aged,173,-0.183311,51.539116
,Sorbus,Rowan,Mature,60.8,-0.139546,51.552456     
,Liriodendron tulipifera,Tulip Tree,Middle aged,,-0.142008,51.533567  
,Ailanthus altissima,Tree of Heaven,Middle aged,307.2,-0.154561,51.55345 
,Fraxinus excelsior,Ash,Mature,395.5,-0.152993,51.54721    
,Koelreuteria paniculata,Golden Rain Tree,Not Applicable,10.3,-0.123053,51.515592 
,Platanus x hispanica,London plane,Mature,225.4,-0.191387,51.553078  
,Prunus laurocerasus,Laurel - Cherry,Middle aged,132.7,-0.188037,51.555714 
,Acer pseudoplatanus,Sycamore,Mature,259,-0.135413,51.5323    
,Platanus x hispanica,London plane,Mature,278.2,-0.140831,51.563245  
,Vacant Tree Pit,Vacant Tree Pit,,,-0.198375,51.54592 
,Crataegus x prunifolia,Hawthorn,Juvenile,,-0.126765,51.515255   
,Gleditsia triacanthos,Honey Locust,Middle aged,,-0.208773,51.558466  
,Acer unidentified Species,Maple,Juvenile,53.6,-0.137627,51.551207   
,Prunus domestica,Plum - Common,Juvenile,,-0.200401,51.545448  
,Cercis canadensis Forest Pansy,Redbud - Eastern,Juvenile,,-0.145353,51.545992
,Crataegus unidentified species,Hawthorn,Not Applicable,12.8,-0.139261,51.549922  
,Acer saccharinum 'Laciniatum',Wier maple,Mature,573.4,-0.195391,51.541354  
,Betula pubescens,"Birch - Downy Hairy",Middle aged,63.4,-0.156572,51.553592
,Prunus subhirtella 'Autumnalis,Cherry - Rosebud,Juvenile,9.9,-0.137849,51.548568 
,Prunus subhirtella 'Autumnalis,Cherry - Rosebud,Middle aged,64.1,-0.133822,51.548978
,Platanus x hispanica,London plane,Mature,594.5,-0.170132,51.539631  
,Fraxinus excelsior,Ash,Middle aged,129.6,-0.139928,51.547899   
,Prunus cerasifera,Plum,Mature,124,-0.142641,51.567617    
,Crataegus monogyna,Hawthorn - Common,Mature,50.1,-0.164692,51.554667  
,Malus 'Rudolph',Apple - Crab,Juvenile,13.7,-0.199048,51.54984  
,Prunus avium,"Cherry - Wild Gean",Mature,119.3,-0.130255,51.531735 
,Acer saccharinum 'Lutescens',Maple - Silver,Mature,750.6,-0.122422,51.523742 
,Acer campestre 'Elsrijk',Maple - Field,Juvenile,103.8,-0.11834,51.521776 
,Acer platanoides 'Unknown vari,Maple - Norway,Mature,305.8,-0.14661,51.562144
,Platanus x hispanica,London plane,Mature,679.3,-0.137506,51.536638  
,Aesculus hippocastanum,Horse Chestnut,Middle aged,294.9,-0.191263,51.537128  
,Acer platanoides,Maple - Norway,Mature,162.2,-0.135468,51.51909  
,Prunus avium,"Cherry - Wild Gean",Middle aged,157.7,-0.184928,51.53891
,Crataegus monogyna,Hawthorn - Common,Middle aged,24.9,-0.145489,51.554498 
,Acer pseudoplatanus,Sycamore,Not Applicable,404.7,-0.156377,51.569253   
,Ilex aquifolium,Holly,Middle aged,119.3,-0.146828,51.568242   
,Acer platanoides 'Unknown vari,Maple - Norway,Middle
,Tilia europaea,Lime - Common,Middle aged,135.6,-0.17421,51.558419 
,Sorbus aucuparia,"Rowan Mountain Ash",Middle aged,11.6,-0.143532,51.559173 
,Zelkova serrata Green Vase,Zelkova - Japanese,Juvenile,,-0.166852,51.544198
,Acer platanoides 'Unknown vari,Maple - Norway,Mature,43.8,-0.138305,51.551905
,Corylus colurna,Hazel - Turkish,Mature,97.2,-0.151067,51.539933  
,Acer unidentified Species,Maple,Middle aged,99.5,-0.139949,51.534255  
,Crataegus oxyacantha,Hawthorn - European,Mature,20.9,-0.140288,51.55586  
,Fraxinus excelsior,Ash,Juvenile,,-0.205526,51.551623    
,Sorbus intermedia,Whitebeam - Swedish,Mature,35.1,-0.14284,51.554086  
,Betula unidentified species,Birch,Juvenile,3.3,-0.143187,51.544892   
,Sorbus aucuparia 'Sheerwater,Rowan,Middle aged,12.6,-0.13935,51.553529  
,Platanus x hispanica,London plane,Mature,697.8,-0.134644,51.542562  
,Tilia europaea,Lime - Common,Mature,288.4,-0.130705,51.535399  
,Acer campestre 'Elsrijk',Maple - Field,Middle aged,13.1,-0.145348,51.544817
,Pyrus calleryana 'Chanticclere,Pear - Chanticclere,Juvenile,3,-0.196591,51.541443 
,Acer campestre 'Elsrijk',Maple - Field,Juvenile,4,-0.188722,51.546314 
,Tilia platyphyllos,Lime - Large-leaved,Mature,142.9,-0.164785,51.556779  
,Acer saccharinum,Maple - Silver,Middle aged,66.7,-0.145767,51.558104 
,Sorbus aucuparia,"Rowan Mountain Ash",Mature,35.1,-0.116253,51.527025  
,Pyrus calleryana 'Chanticclere,Pear - Chanticclere,Mature,181.1,-0.127033,51.513483 
,Fraxinus excelsior,Ash,Mature,138,-0.199105,51.548506    
,Acer saccharinum 'Laciniatum',Wier maple,Mature,666.4,-0.141339,51.563883  
,Betula pendula,Birch - Silver,Mature,162.2,-0.177073,51.554309  
,Platanus x hispanica,London plane,Mature,301.6,-0.117146,51.520596  
,Quercus palustris Green Pillar,Oak - Pin,Juvenile,7.4,-0.149304,51.542681
,Amelanchier lamarckii,June Berry,Juvenile,7.4,-0.16355,51.55454   
,Fraxinus excelsior,Ash,Middle aged,143.7,-0.183279,51.567867   
,"Acer platanoides ""Prin. Gold""",Maple - Norway,Juvenile,14.6,-0.145814,51.545041
,Ulmus dodoens,Elm - Dodoens,Juvenile,28.7,-0.155514,51.543972  
,Acer pseudoplatanus,Sycamore,Mature,379.2,-0.136235,51.542386    
,Fraxinus excelsior,Ash,Middle aged,42.5,-0.192476,51.540312   
,Sorbus intermedia 'Brouwers',Whitebeam - Swedish,Juvenile,3.5,-0.200695,51.544453 
,Ilex aquifolium,Holly,Middle aged,91.6,-0.115514,51.516973   
,Ilex aquifolium 'unidentified,Holly,Middle aged,60.8,-0.191635,51.53912  
,Prunus avium,"Cherry - Wild Gean",Mature,306.9,-0.159263,51.552095 
,Catalpa bignonioides,Indian Bean Tree,Middle aged,8.2,-0.131821,51.530275 
,Photinia x fraseri 'Red Robin',Red Robin,Middle
,Sorbus aria,Whitebeam,Middle aged,29.3,-0.184676,51.539649   
,Ilex aquifolium,Holly,Middle aged,59.5,-0.180859,51.555448   
,Fraxinus excelsior,Ash,Mature,384.7,-0.156132,51.552681    
,Sorbus aucuparia 'Asplenifolia,Rowan - Cut leaved,Middle
,Acer pseudoplatanus,Sycamore,Mature,259,-0.138029,51.537282    
,Acer campestre,Maple - Field,Middle aged,99.5,-0.17158,51.556824 
,Taxus baccata,Yew - common,Middle aged,229.9,-0.197922,51.543069 
,Platanus x hispanica,London plane,Mature,427.5,-0.132673,51.526921  
,Prunus unidentified species,Cherry,Middle aged,39.3,-0.13137,51.53034  
,Aesculus hippocastanum,Horse Chestnut,Mature,456.3,-0.186236,51.561097   
,Platanus x hispanica,London plane,Mature,381.7,-0.179056,51.55444  
,Prunus avium,"Cherry - Wild Gean",Mature,122.4,-0.121547,51.52919 
,Tilia europaea,Lime - Common,Mature,416.8,-0.124872,51.521337  
,Prunus laurocerasus,Laurel - Cherry,Not Applicable,,-0.194388,51.543881 
,Platanus x hispanica,London plane,Mature,301.6,-0.135976,51.522144  
,Robinia pseudoacacia,False Acacia,Juvenile,47.5,-0.134617,51.552551   
,Corporate Landlord,Acer pseudoplatanus,70,,186105,-0.183782   
,Fraxinus excelsior,Ash,Mature,156.6,-0.165501,51.554542    
,Betula pendula,Birch - Silver,Middle aged,54.7,-0.195309,51.549094 
,Tilia europaea,Lime - Common,Middle aged,135.6,-0.186295,51.539045 
,Prunus cerasifera 'Pissardii',Plum,Mature,97.2,-0.191861,51.555249   
,Pyrus communis,Pear,Middle aged,91.2,-0.143819,51.544636   
,Taxus baccata,Yew - common,Juvenile,155.2,-0.18077,51.554911  
,Amelanchier lamarckii 'Robin H,June berry,Not Applicable,2.6,-0.150342,51.54968
,Alnus glutinosa,Alder - Common,Mature,312,-0.145198,51.568068  
,Betula papyrifera,Paper birch,Mature,80.3,-0.13732,51.549895   
,Betula pendula,Birch - Silver,Middle aged,29.6,-0.143699,51.568187 
,Platanus x hispanica,London plane,Mature,76.4,-0.15814,51.551313  
,Tilia europaea,Lime - Common,Mature,858,-0.183937,51.538438  
,Prunus 'Amanogawa',Cherry,Middle aged,41.8,-0.139953,51.529323   
,Vacant Tree Pit (planned: Sorbus aucuparia
,Tilia cordata,Lime - Small-leaved,Mature,305.8,-0.167253,51.544994  
,Amelanchier lamarckii,June Berry,Juvenile,,-0.135262,51.546559   
,Betula pendula,Birch - Silver,Mature,234.5,-0.149753,51.548933  
,Tilia euchlora,Lime - Caucasian,Mature,244,-0.158649,51.541254  
,Betula papyrifera,Paper birch,Middle aged,63.4,-0.162781,51.555187  
,Platanus x hispanica,London plane,Mature,605,-0.1396,51.545124  
,Malus unidentified species,Apple,Mature,,-0.128382,51.541298   
,Prunus kanzan,Cherry - Double pint,Middle aged,,-0.208905,51.553529
,Acer pseudoplatanus,Sycamore,Mature,,-0.2102,51.558627    
,Acer pseudoplatanus,Sycamore,Mature,546,-0.133031,51.520973    
,Pyrus calleryana 'Chanticclere,Pear - Chanticclere,Middle aged,10.7,-0.137003,51.522021
,Acer platanoides,Maple - Norway,Middle aged,272.4,-0.176699,51.553713 
,Amelanchier lamarckii 'Robin H,June berry,Juvenile,2.6,-0.131343,51.550637 
,Pyrus calleryana 'Chanticclere,Pear - Chanticclere,Middle aged,24.8,-0.129174,51.543387
,Platanus x hispanica,London plane,Mature,230.9,-0.134235,51.519331  
,Tilia europaea,Lime - Common,Mature,406.8,-0.194462,51.55312  
,Sorbus aucuparia,"Rowan Mountain Ash",Middle aged,85.9,-0.121942,51.528279 
,Platanus x hispanica,London plane,Mature,1302.3,-0.192204,51.552125  
,Tilia europaea,Lime - Common,Mature,858,-0.140237,51.530303  
,Betula jacquemontii,Birch - Himalayan,Middle aged,29.6,-0.189354,51.539698 
,Prunus avium,"Cherry - Wild Gean",Mature,144.4,-0.175713,51.542347 
,Platanus x hispanica,London plane,Mature,340.3,-0.18918,51.536628  
,Prunus unidentified species,Cherry,Not Applicable,,-0.204566,51.547911  
,Betula jacquemontii,Birch - Himalayan,Juvenile,3.3,-0.138935,51.554964  
,Platanus x hispanica,London plane,Middle aged,428,-0.122284,51.528739 
,Taxus baccata,Yew - common,Middle aged,75.9,-0.141747,51.561364 
,Ilex x altaclarensis,Holly,Mature,97.2,-0.17661,51.553889   
,Sorbus,Rowan,Middle aged,50.8,-0.123797,51.528505    
,Ulmus glabra,Elm - Wych,Middle aged,164.6,-0.182303,51.558873 
,Prunus avium,"Cherry - Wild Gean",Middle aged,63,-0.181953,51.539852
,Acer lobelii,Maple - Lobel's,Middle aged,66.3,-0.116506,51.523657 
,Platanus x hispanica,London plane,Mature,1094.3,-0.115464,51.525472  
,Acer pseudoplatanus,Sycamore,Middle aged,57.4,-0.185593,51.558704   
,Betula utilis Edinburgh,Birch - Silver,Juvenile,6.2,-0.188642,51.536478 
,Fraxinus excelsior,Ash,Mature,171.3,-0.130951,51.547998    
,Robinia pseudoacacia,False Acacia,Middle aged,168.4,-0.124587,51.52827  
,Malus 'Rudolph',Apple - Crab,Juvenile,,-0.138588,51.547171  
,Sorbus aria,Whitebeam,Middle aged,12.6,-0.1966,51.549593   
,Tilia europaea,Lime - Common,Mature,297.6,-0.122789,51.52561  
,Fagus sylvatica,Beech - Common,Middle aged,40.2,-0.142053,51.529111 
,Crataegus monogyna,Hawthorn - Common,Mature,23.3,-0.148262,51.565393  
,Betula utilis Edinburgh,Birch - Silver,Juvenile,9.3,-0.163466,51.536402 
,Alnus cordata,Alder - Italian,Middle aged,296.5,-0.151465,51.551995 
,Malus 'Rudolph',Apple - Crab,Juvenile,3.8,-0.164659,51.542878  
,Parks,Platanus x hispanica,58,17.3,184071,-0.134459   
,Platanus x hispanica,London plane,Mature,1607.8,-0.141709,51.528485  
,Corporate Landlord,Ilex aquifolium,26,,186060,-0.182652   
,Acer platanoides 'Unknown vari,Maple - Norway,Middle
,Platanus x hispanica,London plane,Mature,1885.1,-0.126665,51.521824  
,Platanus x hispanica,London plane,Middle aged,250.7,-0.126801,51.543538 
,Ailanthus altissima,Tree of Heaven,Mature,210.2,-0.142626,51.54526  
,Acer campestre,Maple - Field,Mature,163,-0.201337,51.547621  
,Platanus orientalis Minaret,Plane - Oriental,Juvenile,12.8,-0.132454,51.530683 
,Fraxinus excelsior,Ash,Mature,207.8,-0.142445,51.547065    
,Acer platanoides 'Crimson King,Maple - Crimson
,Prunus x hillieri 'Spire',Cherry,Juvenile,3.2,-0.151968,51.539419  
,Sorbus aucuparia,"Rowan Mountain Ash",Middle aged,25.2,-0.147487,51.56603 
,Platanus x hispanica,London plane,Mature,301.6,-0.123117,51.519554  
,Prunus 'Pandora',Cherry - Ornamental,Juvenile,12.6,-0.134873,51.54182  
,Robinia pseudoacacia,False Acacia,Mature,399.5,-0.132205,51.545472   
,Ostrya carpinifolia,Hornbeam - Hop,Juvenile,9.9,-0.191909,51.540024  
,Acer pseudoplatanus,Sycamore,Mature,603.9,-0.169571,51.545272    
,Salix fragilis,Willow - Crack,Mature,702.3,-0.204162,51.548584  
,Betula pendula,Birch - Silver,Middle aged,27.3,-0.142682,51.529342 
,Acer campestre,Maple - Field,Mature,121.3,-0.131718,51.532856  
,Salix caprea 'Pendula',Willow - Kilmarnock,Middle aged,20.2,-0.149403,51.553409
,Fraxinus unidentified species,Ash,Mature,206.2,-0.130513,51.53262   
,Platanus x hispanica,London plane,Mature,1622.3,-0.128685,51.525302  
,Platanus x hispanica,London plane,Juvenile,,-0.176196,51.555547  
,Fraxinus excelsior 'Diversifol,Ash - One-leaved,Middle aged,282,-0.13262,51.528899
,Prunus avium,"Cherry - Wild Gean",Mature,85.9,-0.176253,51.541989 
,Acer platanoides,Maple - Norway,Middle aged,40.2,-0.130391,51.545599 
,Prunus serrula,Cherry - Tibetan,Middle aged,55,-0.147365,51.537262 
,Platanus x hispanica,London plane,Mature,904.4,-0.175988,51.551171  
,Malus 'Rudolph',Apple - Crab,Juvenile,10.7,-0.155989,51.554619  
,Sorbus 'Embley',Rowan - Scarlet,Middle aged,12.6,-0.160913,51.555335 
,Alnus cordata,Alder - Italian,Mature,282.2,-0.130739,51.534611  
,Betula pendula,Birch - Silver,Not Applicable,,-0.112269,51.522907 
,Prunus cerasifera,Plum,Middle aged,18.3,-0.185559,51.558957   
,Tilia europaea,Lime - Common,Mature,164.9,-0.161259,51.557924  
,Acer pseudoplatanus,Sycamore,Middle aged,68.3,-0.143163,51.55564   
,Fraxinus excelsior 'Diversifol,Ash - One-leaved,Mature,240.7,-0.141695,51.554729 
,Clerodendrum trichotomum,Peanut Butter Tree,Juvenile,9.9,-0.194071,51.549626  
,Platanus x hispanica,London plane,Mature,912.6,-0.136579,51.532798  
,Alnus glutinosa 'imperialis',Alder - Blue,Juvenile,9.9,-0.174686,51.543852 
,Amelanchier lamarckii,June Berry,Middle aged,18.6,-0.197374,51.552472  
,Prunus 'Accolade',Cherry,Middle aged,19.4,-0.195582,51.555345   
,Aesculus hippocastanum,Horse Chestnut,Mature,1235.5,-0.147943,51.557616   
,Alnus cordata,Alder - Italian,Mature,218.3,-0.138593,51.523792  
,Sorbus intermedia,Whitebeam - Swedish,Mature,35.1,-0.13647,51.543875  
,Sorbus aucuparia Edulis,Rowan,Juvenile,3.5,-0.143668,51.562921   
,Sorbus 'Embley',Rowan - Scarlet,Mature,67.7,-0.181652,51.541116  
,Malus unidentified species,Apple,Mature,128.7,-0.147522,51.565314   
,Prunus dulcis,Almond,Juvenile,9.9,-0.115789,51.525257    
,Platanus x hispanica,London plane,Middle aged,285.4,-0.130061,51.541304 
,Ostrya carpinifolia,Hornbeam - Hop,Juvenile,9.9,-0.125987,51.528059  
,Tilia euchlora,Lime - Caucasian,Middle aged,40.2,-0.139125,51.544909 
,Ulmus x hollandica,Elm - Dutch,Middle aged,198.7,-0.187443,51.539045
,Betula pendula,Birch - Silver,Mature,52.7,-0.14629,51.56901  
,Prunus sargentii 'Rancho',Cherry - Sargent's,Middle aged,11.6,-0.132859,51.548077
,Platanus x hispanica,London plane,Mature,697.8,-0.144383,51.529937  
,Platanus x hispanica,London plane,Middle aged,169.4,-0.158836,51.545763 
,Platanus x hispanica,London plane,Mature,412.9,-0.192624,51.559033  
,Corporate Landlord,Betula pendula,33,,186084,-0.1824   
,Alnus cordata,Alder - Italian,Mature,390.7,-0.178302,51.553781  
,Sorbus aucuparia,"Rowan Mountain Ash",Middle aged,27.1,-0.136711,51.546554 
,Cupressus unidentified species,Cypress,Mature,56.4,-0.159813,51.555626   
,Prunus avium,"Cherry - Wild Gean",Middle aged,11.6,-0.13761,51.531423
,Prunus avium,"Cherry - Wild Gean",Mature,362.1,-0.141381,51.563766 
,Prunus padus,Cherry - Bird,Middle aged,44.5,-0.202318,51.551433 
,Viburnum acerifolium,Viburnum - Mapleleaf,,,-0.137244,51.527617  
,Sorbus aria,Whitebeam,Mature,283,-0.15615,51.548643    
,Platanus x hispanica,London plane,Mature,340.3,-0.132856,51.54136  
,Acer campestre,Maple - Field,Middle aged,47,-0.143306,51.559137 
,Aesculus hippocastanum,Horse Chestnut,Juvenile,37,-0.189226,51.536229   
,Fraxinus oxycarpa 'Raywood',Ash - Narrow-leafed,Juvenile,11.8,-0.148161,51.546723 
,Aesculus hippocastanum,Horse Chestnut,Mature,96.1,-0.14413,51.55921   
,Cupressus macrocarpa,Cypress - Monterey,Middle aged,107.4,-0.180585,51.554922 
,Robinia pseudoacacia,False Acacia,Middle aged,11.6,-0.138811,51.523854  
,Acer pseudoplatanus,Sycamore,Mature,215.8,-0.16681,51.545641    
,Chamaecyparis unidentified spe,Cypress,Middle aged,,-0.137292,51.527303  
,Carpinus betulus,Hornbeam,Mature,365.4,-0.164974,51.556572    
,Prunus kanzan,Cherry - Double pint,Middle aged,55,-0.201364,51.551738
,Platanus x hispanica,London plane,Mature,412.9,-0.141283,51.55767  
,Ginkgo biloba,Maidenhair tree,Juvenile,3.2,-0.138625,51.5493   
,Platanus x hispanica,London plane,Mature,594.5,-0.132129,51.530816  
,Prunus kanzan,Cherry - Double pint,Middle aged,81,-0.163939,51.551723
,Tilia europaea,Lime - Common,Mature,421.4,-0.142872,51.543458  
,Ginkgo biloba,Maidenhair tree,Middle aged,26,-0.137981,51.526048  
,Prunus avium,"Cherry - Wild Gean",Mature,386.3,-0.12053,51.528775 
,Platanus x hispanica,London plane,Middle aged,89.1,-0.134005,51.54546 
,Cedrus atlantica 'Glauca',Cedar - Atlas,Middle aged,467.4,-0.14935,51.559014
,Carpinus bet. Fast. Frans F.,Hornbeam -
,Carpinus betulus 'Fasticiata',Hornbeam,Middle aged,68,-0.129545,51.529274  
,Prunus subhirtella 'Autumnalis,Cherry - Rosebud,Juvenile,12.6,-0.138544,51.554832 
,Amelanchier lamarckii,June Berry,Mature,68.9,-0.141795,51.567537   
,Betula pendula,Birch - Silver,Middle aged,156.9,-0.149078,51.561053 
,Acer pseudoplatanus,Sycamore,Middle aged,110.9,-0.126819,51.523941   
,Platanus x hispanica,London plane,Mature,294.6,-0.153527,51.54383  
,Amelanchier arborea Robin Hill,June berry,Juvenile,8.6,-0.138164,51.546908 
,Acer pseudoplatanus,Sycamore,Mature,361,-0.188412,51.53702    
,Tilia europaea,Lime - Common,Middle aged,25.7,-0.129057,51.524646 
,Cercis siliquastrum,Judas Tree,Middle aged,21.9,-0.143782,51.562685  
,Pyrus calleryana 'Chanticclere,Pear - Chanticclere,Juvenile,4.2,-0.128362,51.546992 
,Platanus x hispanica,London plane,Mature,442,-0.127136,51.524137  
,Liquidambar styraciflua,Sweet Gum,Juvenile,3.3,-0.18293,51.567587   
,Prunus subhirtella,Cherry - Rosebud,Middle aged,20.4,-0.173142,51.543693 
,Tilia europaea,Lime - Common,Mature,277.7,-0.16002,51.550587  
,Euonymus europ. 'Red Cascade',Spindle tree,Juvenile,3.5,-0.209948,51.554307 
,Fraxinus excelsior,Ash,Middle aged,140.5,-0.186707,51.56008   
,Fraxinus excelsior,Ash,Mature,764.2,-0.192971,51.542713    
,Robinia pseudoacacia,False Acacia,Middle aged,149.5,-0.127772,51.542528  
,Sorbus aucuparia Cardinal Roya,Rowan,Middle aged,12.6,-0.124983,51.515466 
,Betula pendula 'Dalecarlica',Birch - Cut-leaved,Juvenile,,-0.118931,51.5211 
,Platanus x hispanica,London plane,Mature,982.3,-0.172326,51.554729  
,Ilex x altaclarensis,Holly,Mature,307.2,-0.147095,51.568756   
,Acer saccharinum 'Laciniatum',Wier maple,Mature,31.1,-0.145634,51.558017  
,Crataegus monogyna,Hawthorn - Common,Mature,,-0.162443,51.552081  
,Juglans nigra,Walnut - Black,Middle aged,257.7,-0.126392,51.5223 
,Robinia pseudoacacia,False Acacia,Middle aged,190.5,-0.191867,51.540858  
,Platanus x hispanica,London plane,Mature,1172.1,-0.147331,51.557644  
,Platanus x hispanica,London plane,Mature,301.6,-0.129963,51.528137  
,Prunus sargentii 'Rancho',Cherry - Sargent's,Juvenile,3.5,-0.142662,51.541142 
,Fraxinus excelsior,Ash,Middle aged,233.5,-0.141275,51.556966   
,Quercus ilex,"Oak - Evergreen Holm",Mature,202.3,-0.122527,51.518559 
,Acer cappadocicum,Maple - Caucasian,Mature,135,-0.186635,51.551287  
,Platanus orientalis,Plane - Oriental,Mature,781.4,-0.122419,51.518504  
,Betula pendula,Birch - Silver,Mature,157.9,-0.146164,51.554706  
,Prunus kanzan,Cherry - Double pint,Over Mature,88.5,-0.140077,51.530406
,Sorbus aucuparia,"Rowan Mountain Ash",Middle aged,3.3,-0.148997,51.551684 
,Platanus x hispanica,London plane,Mature,357.1,-0.167866,51.540856  
,Malus 'Rudolph',Apple - Crab,Juvenile,6.1,-0.156105,51.554997  
,Platanus x hispanica,London plane,Mature,852.1,-0.154584,51.543465  
,Prunus subhirtella 'Autumnalis,Cherry - Rosebud,Juvenile,3.5,-0.209885,51.554424 
,Sorbus aucuparia 'Sheerwater,Rowan,Middle aged,11.6,-0.195177,51.551465  
,Aesculus x carnea,Horse chestnut - Red,Mature,305.8,-0.143837,51.557601
,Platanus x hispanica,London plane,Mature,794.9,-0.154844,51.553043  
,Crataegus monogyna,Hawthorn - Common,Middle aged,14.4,-0.193037,51.555596 
,Fraxinus excelsior,Ash,Middle aged,31.8,-0.132057,51.522736   
,Alnus cordata,Alder - Italian,Juvenile,,-0.196799,51.554296  
,Prunus padus,Cherry - Bird,Middle aged,47.5,-0.154074,51.554057 
,Ginkgo biloba,Maidenhair tree,Juvenile,,-0.162076,51.549096   
,Prunus kanzan,Cherry - Double pint,Juvenile,9.9,-0.163235,51.547238 
,Parks,Alnus cordata,24,5.7,184068,-0.134726    
,Robinia pseudoacacia,False Acacia,Juvenile,,-0.148387,51.547459   
,Amelanchier lamarckii,June Berry,Juvenile,,-0.212369,51.554428   
,Acer campestre Lienco,Maple - Field,Juvenile,11.2,-0.134939,51.519748 
,Parrotia persica vanessa,Persian Ironwood,Juvenile,,-0.195543,51.542235  
,Crataegus x prunifolia,Hawthorn,Juvenile,,-0.112235,51.521361   
,Sorbus 'Joseph Rock',Rowan - Yellow berried,Middle
,Fraxinus excelsior,Ash,Mature,333,-0.204324,51.548488    
,Gleditsia triacanthos,Honey Locust,Mature,176.7,-0.12029,51.527483   
,Parks,Fraxinus excelsior,24,4.7,183986,-0.15805    
,Juniperus communis,Juniper - Common,Juvenile,,-0.146128,51.555089  
,Prunus sargentii,Cherry - Sargent's,Juvenile,9.9,-0.197478,51.543397  
,Aesculus hippocastanum,Horse Chestnut,Middle aged,218,-0.141359,51.563745  
,Tilia europaea,Lime - Common,Mature,86.7,-0.173071,51.552389  
,Sorbus aria,Whitebeam,Middle aged,25.2,-0.192304,51.540311   
,Platanus x hispanica,London plane,Mature,809.2,-0.130226,51.53583  
,Fraxinus excelsior,Ash,Mature,61.3,-0.19352,51.541472    
,Tilia europaea,Lime - Common,Mature,244,-0.132058,51.54459  
,Prunus subhirtella 'Autumnalis,Cherry - Rosebud,Juvenile,9.9,-0.153318,51.554976 
,Fraxinus excelsior 'Diversifol,Ash - One-leaved,Mature,236,-0.163954,51.543377 
,Sorbus aria,Whitebeam,Mature,232.8,-0.195054,51.542075    
,Prunus x hillieri 'Spire',Cherry,Juvenile,3.5,-0.138803,51.549559  
,Tilia europaea,Lime - Common,Mature,442.7,-0.156522,51.549107  
,Platanus x hispanica,London plane,Mature,460.3,-0.129299,51.533462  
,Ilex aquifolium,Holly,Mature,67.7,-0.147845,51.565562    
,Fraxinus ornus,Ash - Manna,Mature,91,-0.201121,51.549232  
,Aesculus hippocastanum,Horse Chestnut,Mature,470.2,-0.134482,51.542323   
,Robinia pseudoacacia,False Acacia,Middle aged,320.1,-0.181484,51.540233  
,Alnus cordata,Alder - Italian,Mature,282.2,-0.13103,51.534732  
,Platanus x hispanica,London plane,Mature,526,-0.138789,51.538815  
,Crataegus monogyna,Hawthorn - Common,Middle aged,24.9,-0.191688,51.557508 
,Catalpa bignonioides,Indian Bean Tree,Middle aged,39.6,-0.11677,51.516749 
,Crataegus monogyna,Hawthorn - Common,Mature,,-0.16251,51.551798  
,Acer campestre 'Nanum',Maple - Field,Juvenile,3.7,-0.15812,51.545241 
,Tilia euchlora,Lime - Caucasian,Middle aged,151.2,-0.184638,51.53868 
,Platanus x hispanica,London plane,Mature,667,-0.145338,51.562098  
,Platanus x hispanica,London plane,Mature,945.4,-0.140907,51.528314  
,Malus unidentified species,Apple,Middle aged,12.6,-0.154303,51.55568  
,Prunus unidentified species,Cherry,Juvenile,39.3,-0.141889,51.554648   
,Hippophae salicifolia ‘Streetw,Buckthorn - Sea,Juvenile,,-0.196638,51.560447 
,Acer campestre,Maple - Field,Middle aged,24.7,-0.143418,51.539792 
,Prunus subhirtella 'Autumnalis,Cherry - Rosebud,Juvenile,19.4,-0.157661,51.544297 
,Carpinus betulus,Hornbeam,Juvenile,,-0.131707,51.537237    
,Corporate Landlord,Prunus domestica,12,1.1,184475,-0.132476   
,Prunus Serrulata,Cherry - Japanese,Mature,216.4,-0.15709,51.569504  
,Crataegus oxyacantha 'Pauls Sc,Hawthorn - Paul's
,Carpinus betulus,Hornbeam,Middle aged,173.2,-0.14337,51.568113   
